date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Hour,Is_Weekend,Average_Indoor_Temperature,Delta_T,Energy_Lag_1,Energy_Rolling_Mean,Energy_Rolling_Std,is_anomaly,anomaly_type,Appliances_Original
2016-02-23 05:50:00,50,0,20.7,43.09,19.0,44.59,21.79,42.7,20.5,41.5,19.0,50.29,3.966666666666669,87.68999999999998,19.29,43.4,21.39,49.6266666666667,18.6,46.856,3.7,753.95,95.0,2.0,24.5,2.9,22.616701561491936,22.616701561491936,5,0,18.24851851851852,14.548518518518517,60.0,55.0,5.477225575063774,0,Normal,50
2016-02-23 06:00:00,60,0,20.7,43.09,18.89,44.5,21.79,42.7,20.4266666666667,41.5,19.0,50.29,3.9,87.76333333333329,19.29,43.4,21.3566666666667,49.59,18.6,46.9,3.7,754.0,95.0,2.0,25.0,2.9,7.047762267757207,7.047762267757207,6,0,18.217037037037045,14.517037037037046,50.0,55.0,5.477225575063774,0,Normal,60
2016-02-23 06:10:00,40,0,20.7,43.09,18.89,44.5,21.79,42.73,20.39,41.53,19.0,50.29,3.76,87.62333333333329,19.29,43.4,21.29,49.53,18.6,47.0,3.7333333333333294,754.0,95.0,2.0,24.166666666666696,2.93333333333333,46.86844364041463,46.86844364041463,6,0,18.19,14.456666666666672,60.0,51.66666666666666,7.527726527099567,0,Normal,40
2016-02-23 06:20:00,40,0,20.7,43.09,18.89,44.5,21.8566666666667,42.863333333333294,20.39,41.59,19.0,50.29,3.7,87.76333333333329,19.29,43.363333333333294,21.29,49.4666666666667,18.6,47.0,3.766666666666671,754.0,95.0,2.0,23.3333333333333,2.966666666666669,28.844646783545613,28.844646783545613,6,0,18.190740740740743,14.424074074074072,40.0,50.0,8.944271910006504,0,Normal,40
2016-02-23 06:30:00,40,0,20.6666666666667,43.06,18.89,44.5,21.79,42.7,20.39,41.59,19.0,50.29,3.7,87.79999999999998,19.29,43.29,21.29,49.4,18.6,47.0,3.8,754.0,95.0,2.0,22.5,3.0,30.29067737516016,30.29067737516016,6,0,18.179629629629638,14.379629629629632,40.0,48.333333333333336,9.831920802508412,0,Normal,40
2016-02-23 06:40:00,50,0,20.6,43.0,18.79,44.4,21.79,42.7,20.32333333333329,41.59,18.934,50.272,3.76,87.7266666666667,19.29,43.2,21.29,49.363333333333294,18.6,47.064285714285695,3.8333333333333295,754.0,95.0,2.0,21.666666666666696,3.03333333333333,43.0634721647948,43.0634721647948,6,0,18.153037037037038,14.319703703703706,40.0,46.66666666666666,8.164965809285256,0,Normal,50
2016-02-23 06:50:00,50,0,20.6,42.9666666666667,18.79,44.4,21.79,42.6633333333333,20.29,41.59,18.9214285714286,50.2,3.82666666666667,87.7266666666667,19.29,43.26,21.29,49.29,18.6,47.09,3.86666666666667,754.0,95.0,2.0,20.8333333333333,3.06666666666667,4.625469038728625,4.625469038728625,6,0,18.15534391534392,14.28867724867725,50.0,46.66666666666666,8.164965809285256,0,Normal,50
2016-02-23 07:00:00,60,0,20.6,42.9666666666667,18.79,44.4,21.79,42.6633333333333,20.29,41.59,18.956,50.29,3.9,87.79999999999998,19.29,43.363333333333294,21.29,49.29,18.6142857142857,47.1057142857143,3.9,754.0,95.0,2.0,20.0,3.1,26.568734401371326,26.568734401371326,7,0,18.168920634920635,14.268920634920637,50.0,46.66666666666666,8.164965809285256,0,Normal,60
2016-02-23 07:10:00,40,10,20.6,43.1266666666667,18.79,44.5,21.7,42.6,20.29,41.6633333333333,18.93714285714289,50.29,3.95,87.68999999999998,19.29,43.23,21.29,49.43,18.68,47.178,3.8833333333333298,754.1,95.0,1.8333333333333297,27.5,3.1,31.47124986862764,31.47124986862764,7,0,18.169682539682544,14.286349206349216,60.0,46.66666666666666,8.164965809285256,0,Normal,40
2016-02-23 07:20:00,80,0,20.6,43.26,18.79,44.76,21.6333333333333,42.2666666666667,20.29,41.59,18.89,50.236,3.79,87.59,19.29,43.29,21.26,49.43,18.6,47.09,3.86666666666667,754.2,95.0,1.66666666666667,35.0,3.1,46.462197590153664,46.462197590153664,7,0,18.12703703703703,14.26037037037036,40.0,53.333333333333336,15.055453054186012,0,Normal,80
2016-02-23 07:30:00,50,0,20.6,43.463333333333296,18.79,45.0,21.56666666666669,42.03,20.2,41.463333333333296,18.89,50.2,3.73,87.6566666666667,19.29,43.29,21.2,49.23,18.6,47.0,3.85,754.2999999999998,95.0,1.5,42.5,3.1,39.08696959260851,39.08696959260851,7,0,18.0962962962963,14.2462962962963,80.0,55.0,13.784048752095035,0,Normal,50
2016-02-23 07:40:00,50,0,20.6,43.723333333333294,18.79,45.06,21.5,42.09,20.2,41.6633333333333,18.89,50.09,3.7,87.62333333333329,19.29,43.3266666666667,21.2,48.9666666666667,18.6,46.9142857142857,3.8333333333333295,754.4,95.0,1.33333333333333,50.0,3.1,49.833975487854325,49.833975487854325,7,0,18.085555555555555,14.252222222222226,50.0,55.0,13.784048752095035,0,Normal,50
2016-02-23 07:50:00,50,0,20.6,43.59,18.79,45.29,21.5,42.145,20.2,41.79,18.89,50.01125,3.7,87.68999999999998,19.29,43.4,21.1333333333333,48.7666666666667,18.6,46.878,3.8166666666666704,754.5,95.0,1.16666666666667,57.5,3.1,36.98759532999247,36.98759532999247,7,0,18.078148148148145,14.261481481481477,50.0,55.0,13.784048752095035,0,Normal,50
2016-02-23 08:00:00,40,10,20.6,43.59,18.79,45.363333333333294,21.5,42.09,20.2,41.79,18.89,50.0128571428571,3.73,87.68999999999998,19.29,43.433333333333294,21.1,48.5266666666667,18.6,46.79,3.8,754.6,95.0,1.0,65.0,3.1,43.39318791171536,43.39318791171536,8,0,18.077777777777776,14.277777777777777,50.0,51.66666666666666,14.719601443884224,0,Normal,40
2016-02-23 08:10:00,90,0,20.6,43.59,18.79,45.5,21.4266666666667,41.963333333333296,20.2,41.86,18.89,50.172,3.79,87.68999999999998,19.29,43.6333333333333,21.1,48.2675,18.6,46.79,3.86666666666667,754.6666666666669,95.1666666666667,1.16666666666667,64.6666666666667,3.18333333333333,47.18296506907791,47.18296506907791,8,0,18.0762962962963,14.209629629629628,40.0,60.0,20.00000000000335,0,Normal,90
2016-02-23 08:20:00,50,0,20.6,43.723333333333294,18.79,45.433333333333294,21.39,41.8266666666667,20.2,41.933333333333294,18.89,50.55714285714289,3.82666666666667,87.62333333333329,19.29,43.1233333333333,21.1,47.963333333333296,18.6,46.7228571428571,3.9333333333333296,754.733333333333,95.3333333333333,1.33333333333333,64.3333333333333,3.2666666666666706,41.930462082382284,41.930462082382284,8,0,18.07629629629629,14.142962962962963,90.0,55.0,17.606816861662775,0,Normal,50
2016-02-23 08:30:00,60,0,20.6,43.9,18.79,45.1633333333333,21.39,41.9,20.1,42.0,18.79,50.79,3.966666666666669,87.68999999999998,19.23,42.3966666666667,20.963333333333296,47.5266666666667,18.6,46.476,4.0,754.7999999999998,95.5,1.5,64.0,3.35,37.371457065455616,37.371457065455616,8,0,18.04777777777777,14.047777777777773,50.0,56.66666666666666,17.511900715422065,0,Normal,60
2016-02-23 08:40:00,60,0,20.6,43.9,18.8566666666667,45.09,21.39,41.8266666666667,20.1,41.9,18.79,50.9414285714286,4.1233333333333295,87.8666666666667,19.2,41.5633333333333,20.89,47.19333333333329,18.6,46.0957142857143,4.06666666666667,754.866666666667,95.6666666666667,1.66666666666667,63.66666666666669,3.43333333333333,7.62314572930336,7.62314572930336,8,0,18.06111111111112,13.994444444444447,60.0,58.333333333333336,17.224014243688963,0,Normal,60
2016-02-23 08:50:00,70,0,20.6,43.6333333333333,18.79,44.723333333333294,21.39,41.9666666666667,20.1,41.5666666666667,18.79,51.054,4.263333333333329,87.8666666666667,19.2,41.09666666666671,20.89,46.93,18.6,45.754,4.133333333333329,754.9333333333329,95.8333333333333,1.8333333333333297,63.33333333333329,3.5166666666666706,38.31757799489424,38.31757799489424,8,0,18.06925925925925,13.935925925925924,60.0,61.66666666666666,17.224014243688984,0,Normal,70
2016-02-23 09:00:00,50,0,20.6,43.32,18.79,44.53,21.39,42.0,20.1,41.33333333333329,18.79,51.09,4.43333333333333,87.8333333333333,19.1,40.6,20.82333333333329,46.59666666666671,18.6,45.4214285714286,4.2,755.0,96.0,2.0,63.0,3.6,47.74539036443457,47.74539036443457,9,0,18.069629629629624,13.869629629629625,70.0,63.333333333333336,15.0554530541861,0,Normal,50
2016-02-23 09:10:00,30,0,20.6,43.1266666666667,18.8566666666667,44.33333333333329,21.39,41.933333333333294,20.033333333333296,41.1266666666667,18.754,51.156,4.56,87.8333333333333,19.1,40.19333333333329,20.79,46.26,18.58,45.02,4.383333333333329,755.0833333333329,95.0,2.333333333333329,57.0,3.61666666666667,23.90206721611321,23.90206721611321,9,0,18.073777777777774,13.690444444444449,50.0,53.333333333333336,13.662601021284308,0,Normal,30
2016-02-23 09:20:00,280,0,20.56666666666669,43.0,18.79,44.1266666666667,21.3566666666667,41.863333333333294,20.0,40.863333333333294,18.7385714285714,51.09,4.76,87.8333333333333,19.05,39.8,20.79,46.1266666666667,18.5,44.5957142857143,4.56666666666667,755.1666666666669,94.0,2.66666666666667,51.0,3.6333333333333298,24.125441315118223,24.125441315118223,9,0,18.06132275132276,13.494656084656086,30.0,91.66666666666669,93.25592027676744,0,Normal,280
2016-02-23 09:30:00,70,0,20.56666666666669,42.933333333333294,18.82333333333329,44.0,21.29,41.73,20.06666666666669,41.1233333333333,18.736,51.054,4.96666666666667,87.8333333333333,19.0,39.4666666666667,20.79,45.83333333333329,18.5,44.254,4.75,755.25,93.0,3.0,45.0,3.65,3.6105619627051055,3.6105619627051055,9,0,18.08214814814815,13.33214814814815,280.0,93.33333333333331,92.66426855410238,0,Normal,70
2016-02-23 09:40:00,390,0,20.5,42.8266666666667,18.89,43.86,21.29,41.56,20.4933333333333,41.59,18.7,51.0257142857143,5.09,87.8333333333333,19.0,39.3266666666667,20.73,45.7,18.5,44.0225,4.93333333333333,755.3333333333329,92.0,3.333333333333329,39.0,3.6666666666666714,32.935120281763375,32.935120281763375,9,0,18.132592592592587,13.199259259259255,70.0,148.33333333333334,149.45456388704503,0,Normal,390
2016-02-23 09:50:00,80,0,20.56666666666669,42.9666666666667,18.9266666666667,43.7,21.29,41.433333333333294,20.8266666666667,41.463333333333296,18.7,51.0,5.115,87.7975,19.0,39.1633333333333,20.7,45.4666666666667,18.5,43.6785714285714,5.11666666666667,755.4166666666669,91.0,3.6666666666666714,33.0,3.6833333333333296,8.591533231083302,8.591533231083302,9,0,18.180555555555564,13.063888888888894,390.0,150.0,148.4587484791656,0,Normal,80
2016-02-23 10:00:00,250,0,20.6,42.93,19.0,43.595,21.26,41.29,21.1966666666667,41.39,18.7,50.9142857142857,5.263333333333329,87.76333333333329,19.0,38.963333333333296,20.7,45.3266666666667,18.5,43.418,5.3,755.5,90.0,4.0,27.0,3.7,27.29302285006269,27.29302285006269,10,0,18.24666666666667,12.946666666666667,80.0,183.33333333333331,143.898112102511,0,Normal,250
2016-02-23 10:10:00,220,0,20.6,42.73,19.06666666666669,43.5,21.2,41.29,21.65666666666669,41.53,18.7,50.9,5.3333333333333295,87.76333333333329,18.89,38.76,20.6666666666667,45.06,18.5,43.1942857142857,5.4,755.5499999999998,88.5,4.16666666666667,29.166666666666696,3.55,16.023327666334808,16.023327666334808,10,0,18.290370370370383,12.890370370370382,250.0,215.0,122.75992831539192,0,Normal,220
2016-02-23 10:20:00,70,0,20.6,42.6633333333333,19.1,43.4666666666667,21.2,41.2,22.1,40.83333333333329,18.7,50.8685714285714,5.46666666666667,87.68999999999998,18.89,38.5666666666667,20.6,44.86,18.5,42.96,5.5,755.6,87.0,4.3333333333333295,31.3333333333333,3.4,21.49942968972028,21.49942968972028,10,0,18.35074074074074,12.85074074074074,220.0,180.0,130.23056476879825,0,Normal,70
2016-02-23 10:30:00,80,0,20.533333333333296,42.53,19.1,43.4,21.2,41.26,22.033333333333296,40.36,18.7,50.79,5.76,87.7266666666667,18.89,38.363333333333294,20.6,44.6333333333333,18.5,42.6914285714286,5.6,755.65,85.5,4.5,33.5,3.25,28.34122650092468,28.34122650092468,10,0,18.368518518518517,12.768518518518514,70.0,181.66666666666663,128.59497138950195,0,Normal,80
2016-02-23 10:40:00,70,0,20.6,42.4,19.1333333333333,43.223333333333294,21.2,41.3266666666667,21.8566666666667,40.363333333333294,18.7,50.712857142857104,5.96666666666667,87.7266666666667,18.89,38.23,20.533333333333296,44.5,18.5,42.516,5.7,755.7,84.0,4.66666666666667,35.66666666666669,3.1,49.06579006928951,49.06579006928951,10,0,18.37555555555555,12.675555555555553,80.0,128.33333333333334,83.28665359267843,0,Normal,70
2016-02-23 10:50:00,70,0,20.6,42.3266666666667,19.2,43.03,21.2,41.4,21.79,40.29,18.7,50.634,6.09,87.76333333333329,18.89,38.0266666666667,20.5,44.26,18.5,42.3214285714286,5.8,755.75,82.5,4.8333333333333295,37.83333333333329,2.95,37.05706541659311,37.05706541659311,10,0,18.385555555555555,12.585555555555556,70.0,126.66666666666669,84.53795991545346,0,Normal,70
2016-02-23 11:00:00,400,0,20.6,42.1633333333333,19.2,42.76,21.2,41.29,21.6666666666667,40.1633333333333,18.6285714285714,50.5257142857143,6.23,87.68999999999998,18.89,37.8266666666667,20.5,44.2,18.5,41.96,5.9,755.7999999999998,81.0,5.0,40.0,2.8,48.98860882967711,48.98860882967711,11,0,18.379470899470903,12.479470899470902,70.0,151.66666666666666,135.2651716690842,0,Normal,400
2016-02-23 11:10:00,180,0,20.6,42.09,19.26,42.7,21.2,41.2,21.6,40.09,18.6,50.4,6.43333333333333,87.68999999999998,18.89,37.76,20.5,44.06,18.5,41.82428571428569,6.01666666666667,755.8833333333331,81.0,5.0,38.0,2.93333333333333,38.72090665390715,38.72090665390715,11,0,18.398148148148145,12.381481481481476,400.0,145.0,132.17412757419717,0,Normal,180
2016-02-23 11:20:00,60,0,20.6,42.09,19.32333333333329,42.6633333333333,21.2,41.2,21.6,40.0,18.6,50.384285714285696,6.62666666666667,87.68999999999998,18.89,37.7,20.5,43.933333333333294,18.5,41.678,6.133333333333329,755.966666666667,81.0,5.0,36.0,3.06666666666667,9.9571151426062,9.9571151426062,11,0,18.426666666666662,12.293333333333331,180.0,143.33333333333334,133.36666250104193,0,Normal,60
2016-02-23 11:30:00,60,0,20.6,42.03,19.39,42.53,21.1666666666667,41.2,21.6,40.06,18.6,50.29,6.72666666666667,87.68999999999998,18.89,37.7,20.5,43.745,18.5,41.59,6.25,756.0499999999998,81.0,5.0,34.0,3.2,9.060000162571669,9.060000162571669,11,0,18.44148148148149,12.191481481481487,60.0,140.0,135.49907748763513,0,Normal,60
2016-02-23 11:40:00,60,0,20.7,42.06,19.5,42.4666666666667,21.1666666666667,41.26,21.5,40.145,18.6285714285714,50.2514285714286,6.93333333333333,87.68999999999998,18.89,37.7,20.5,43.6266666666667,18.5,41.7,6.36666666666667,756.1333333333331,81.0,5.0,32.0,3.333333333333329,16.814958245959133,16.814958245959133,11,0,18.47984126984127,12.1131746031746,60.0,138.33333333333334,136.58940905746252,0,Normal,60
2016-02-23 11:50:00,40,0,20.7,42.0,19.56666666666669,42.3266666666667,21.2,41.09,21.5,40.3266666666667,18.6,50.2,7.19333333333333,87.8666666666667,19.0,37.56,20.5,43.6266666666667,18.5,41.7,6.48333333333333,756.216666666667,81.0,5.0,30.0,3.466666666666669,6.604000728111713,6.604000728111713,11,0,18.52888888888889,12.04555555555556,60.0,133.33333333333334,140.09520572334665,0,Normal,40
2016-02-23 12:00:00,50,0,20.73,41.9,19.7,42.26,21.2,41.03,21.5,40.4,18.6285714285714,50.1371428571429,7.526666666666671,87.8666666666667,19.06666666666669,37.5,20.5,43.59,18.5,41.66,6.6,756.2999999999998,81.0,5.0,28.0,3.6,24.999143346212804,24.999143346212804,12,0,18.594656084656084,11.994656084656084,40.0,75.0,52.05766033928284,0,Normal,50
2016-02-23 12:10:00,40,0,20.79,41.8175,19.7,42.1266666666667,21.2,41.0,21.6,40.433333333333294,18.65,50.0675,7.8,87.9333333333333,19.1,37.4,20.5,43.53,18.5,41.5,6.65,756.3333333333329,80.8333333333333,5.0,27.5,3.61666666666667,21.996483113616705,21.996483113616705,12,0,18.64888888888889,11.99888888888889,50.0,51.66666666666666,9.831920802508678,0,Normal,40
2016-02-23 12:20:00,190,0,20.79,41.73,19.79,41.9,21.2,40.933333333333294,21.533333333333296,40.433333333333294,18.66,50.054,7.93333333333333,88.0,19.1,37.3266666666667,20.5,43.33333333333329,18.5,41.4,6.7,756.366666666667,80.6666666666667,5.0,27.0,3.6333333333333298,5.520137934945524,5.520137934945524,12,0,18.667407407407403,11.967407407407403,40.0,73.33333333333333,57.85038173311226,0,Normal,190
2016-02-23 12:30:00,50,0,21.0,43.4666666666667,19.79,42.16,21.1333333333333,40.79,21.66333333333329,40.5,18.6285714285714,49.954285714285696,8.099999999999998,88.2266666666667,19.2,37.145,20.5,43.2,18.5,41.4,6.75,756.4,80.5,5.0,26.5,3.65,22.425813484005637,22.425813484005637,12,0,18.723915343915333,11.973915343915332,190.0,71.66666666666667,58.45225972250182,0,Normal,50
2016-02-23 12:40:00,60,0,21.0,43.8,19.79,42.59,21.2,40.79,22.0633333333333,40.5,18.64,50.036,8.03333333333333,88.29999999999998,19.2,37.06,20.5,43.06,18.5,41.316,6.8,756.4333333333329,80.3333333333333,5.0,26.0,3.6666666666666714,36.55502789188176,36.55502789188176,12,0,18.769629629629623,11.969629629629624,50.0,71.66666666666667,58.45225972250182,0,Normal,60
2016-02-23 12:50:00,170,0,21.2,45.5933333333333,19.79,42.7966666666667,21.2,40.79,22.5,40.0633333333333,18.6142857142857,49.9842857142857,8.05,88.545,19.2,36.933333333333294,20.5,43.06,18.5,41.1214285714286,6.85,756.466666666667,80.1666666666667,5.0,25.5,3.6833333333333296,40.21768117090687,40.21768117090687,12,0,18.83936507936508,11.989365079365076,60.0,93.33333333333331,67.72493386240266,0,Normal,170
2016-02-23 13:00:00,180,0,21.26,44.9266666666667,19.89,43.09,21.2,40.79,22.5,39.73,18.6,50.0,8.16,88.65999999999998,19.2,36.863333333333294,20.5,42.9,18.5,41.0,6.9,756.5,80.0,5.0,25.0,3.7,36.166942468844354,36.166942468844354,13,0,18.86777777777778,11.967777777777778,170.0,115.0,71.76350047203769,0,Normal,180
2016-02-23 13:10:00,190,0,21.32333333333329,44.16,19.89,43.0225,21.2,40.9,22.3566666666667,39.56,18.6,50.0,8.16,88.79999999999998,19.2,36.73,20.5,42.9666666666667,18.5,40.8385714285714,6.71666666666667,756.5,80.1666666666667,4.66666666666667,27.5,3.55,13.173344777897,13.173344777897,13,0,18.858888888888888,12.142222222222218,180.0,140.0,66.33249580710921,0,Normal,190
2016-02-23 13:20:00,160,0,21.39,43.9,19.89,43.66666666666671,21.2,40.9,22.23,39.5,18.6,50.09,8.189999999999998,88.9333333333333,19.2,36.6633333333333,20.5,42.79,18.5,40.616,6.53333333333333,756.5,80.3333333333333,4.3333333333333295,30.0,3.4,45.61937500257045,45.61937500257045,13,0,18.855555555555554,12.322222222222225,190.0,135.0,62.84902544988394,0,Normal,160
2016-02-23 13:30:00,180,0,21.4266666666667,44.36,19.89,44.83,21.29,41.03,22.1,39.4,18.6,50.2514285714286,8.189999999999998,89.06,19.2,36.53,20.5,42.79,18.5,40.47142857142861,6.35,756.5,80.5,4.0,32.5,3.25,4.783277923706919,4.783277923706919,13,0,18.85518518518519,12.505185185185187,160.0,156.66666666666666,48.44240566556157,0,Normal,180
2016-02-23 13:40:00,40,10,21.5,44.6333333333333,19.89,45.03,21.29,41.09,22.1,39.4,18.6,50.438,7.73,89.0233333333333,19.2,36.363333333333294,20.39,42.5266666666667,18.5,40.356,6.16666666666667,756.5,80.6666666666667,3.6666666666666714,35.0,3.1,10.051351459696887,10.051351459696887,13,0,18.8,12.633333333333328,180.0,153.33333333333334,56.450568346712245,0,Normal,40
2016-02-23 13:50:00,40,10,21.5,44.5266666666667,19.89,44.93,21.29,41.2,21.963333333333296,39.1333333333333,18.6,50.6214285714286,6.1233333333333295,86.83,19.1333333333333,36.23,20.39,42.2666666666667,18.5,40.23375,5.98333333333333,756.5,80.8333333333333,3.333333333333329,37.5,2.95,6.587053975090384,6.587053975090384,13,0,18.59888888888888,12.615555555555549,40.0,131.66666666666666,71.6705425308531,0,Normal,40
2016-02-23 14:00:00,70,20,21.5,44.4666666666667,19.82333333333329,44.53,21.29,41.26,21.89,38.933333333333294,18.6,50.7,4.5175,86.47499999999998,19.1,35.93,20.39,42.0266666666667,18.5,40.1528571428571,5.8,756.5,81.0,3.0,40.0,2.8,42.12197309825569,42.12197309825569,14,0,18.4012037037037,12.6012037037037,40.0,113.33333333333331,70.89898917944329,0,Normal,70
2016-02-23 14:10:00,60,30,21.5,44.1,19.79,44.223333333333294,21.2,41.245,21.79,38.9,18.6,50.7771428571429,4.22666666666667,87.2,19.1,35.79,20.32333333333329,41.9,18.5,40.276,6.06666666666667,756.516666666667,80.8333333333333,3.0,40.0,3.03333333333333,37.38414325052872,37.38414325052872,14,0,18.336666666666662,12.269999999999992,70.0,91.66666666666669,62.10206652492982,0,Normal,60
2016-02-23 14:20:00,60,20,21.5,43.69333333333329,19.79,43.963333333333296,21.2,41.29,21.79,38.9666666666667,18.6,50.772,4.43,87.6333333333333,19.06666666666669,35.76,20.29,41.79,18.5,40.4285714285714,6.3333333333333295,756.533333333333,80.6666666666667,3.0,40.0,3.2666666666666706,41.023819230031215,41.023819230031215,14,0,18.35185185185185,12.018518518518526,60.0,75.0,52.8204505849783,0,Normal,60
2016-02-23 14:30:00,60,20,21.463333333333296,43.19333333333329,19.7,43.6333333333333,21.2,41.363333333333294,21.79,39.0,18.6,50.7,5.09,88.09,19.0,35.76,20.29,41.79,18.5,40.79,6.6,756.5499999999998,80.5,3.0,40.0,3.5,33.73149801045656,33.73149801045656,14,0,18.403703703703695,11.803703703703698,60.0,55.0,12.247448713921075,0,Normal,60
2016-02-23 14:40:00,40,20,21.39,42.933333333333294,19.7,43.36,21.1666666666667,41.363333333333294,21.79,39.1333333333333,18.6,50.59,5.66666666666667,88.29999999999998,19.0,35.8266666666667,20.32333333333329,42.2666666666667,18.51428571428569,40.8528571428571,6.86666666666667,756.5666666666668,80.3333333333333,3.0,40.0,3.7333333333333294,22.08574197720736,22.08574197720736,14,0,18.461216931216928,11.594550264550255,60.0,55.0,12.247448713921075,0,Normal,40
2016-02-23 14:50:00,50,20,21.39,42.56,19.7,43.06,21.1666666666667,41.29,21.79,39.3266666666667,18.6,50.4985714285714,6.12666666666667,88.4333333333333,19.0,35.9,20.365,42.4,18.54,40.92,7.133333333333329,756.5833333333329,80.1666666666667,3.0,40.0,3.966666666666669,13.472973369061949,13.472973369061949,14,0,18.51981481481482,11.38648148148149,40.0,56.66666666666666,10.327955589892628,0,Normal,50
2016-02-23 15:00:00,40,30,21.39,42.5,19.7,42.933333333333294,21.1666666666667,41.29,21.865,39.4975,18.58,50.4,6.22666666666667,88.4333333333333,19.0,36.0,20.3566666666667,42.4,18.54285714285709,41.0,7.4,756.6,80.0,3.0,40.0,4.2,5.17976488918066,5.17976488918066,15,0,18.536428571428573,11.136428571428572,50.0,51.66666666666666,9.831920802508138,0,Normal,40
2016-02-23 15:10:00,60,20,21.39,42.363333333333294,19.7,42.76,21.1,41.29,21.89,39.59,18.5714285714286,50.3214285714286,6.22666666666667,88.4333333333333,19.0,35.9333333333333,20.32333333333329,42.26,18.5,41.0,7.16666666666667,756.716666666667,78.8333333333333,3.5,40.0,3.7333333333333294,33.820816909428686,33.820816909428686,15,0,18.522380952380956,11.355714285714283,40.0,51.66666666666666,9.831920802508138,0,Normal,60
2016-02-23 15:20:00,60,20,21.32333333333329,42.29,19.7,42.6266666666667,21.1,41.23,21.89,39.59,18.56,50.2,5.96666666666667,88.3333333333333,19.0,35.76,20.32333333333329,42.1266666666667,18.5,40.94285714285711,6.93333333333333,756.8333333333329,77.6666666666667,4.0,40.0,3.2666666666666706,19.995796226430684,19.995796226430684,15,0,18.484814814814808,11.551481481481478,60.0,51.66666666666666,9.831920802508138,0,Normal,60
2016-02-23 15:30:00,90,30,21.29,42.09,19.6,42.363333333333294,21.1,41.29,21.89,39.53,18.5857142857143,50.1371428571429,5.8333333333333295,88.3333333333333,19.0,35.5666666666667,20.29,41.863333333333294,18.52,40.92,6.7,756.95,76.5,4.5,40.0,2.8,28.971121588256207,28.971121588256207,15,0,18.456560846560848,11.756560846560848,60.0,56.66666666666666,18.618986725028684,0,Normal,90
2016-02-23 15:40:00,340,20,21.29,42.1566666666667,19.6666666666667,42.23,21.1,41.26,22.0,39.5,18.6,50.016,6.34,88.34999999999998,19.1333333333333,35.49,20.3566666666667,41.59666666666671,18.5571428571429,41.064285714285695,6.46666666666667,757.0666666666668,75.3333333333333,5.0,40.0,2.333333333333329,47.6118945865892,47.6118945865892,15,0,18.56042328042329,12.09375661375662,90.0,106.66666666666669,115.5277744383004,0,Normal,340
2016-02-23 15:50:00,220,20,21.3566666666667,43.49,19.76,42.363333333333294,21.1,41.2,22.0,39.5,18.6,49.9,6.32666666666667,88.3633333333333,19.2,35.195,20.39,41.26,18.56,41.2,6.23333333333333,757.1833333333329,74.1666666666667,5.5,40.0,1.86666666666667,17.613967682700604,17.613967682700604,15,0,18.58814814814815,12.35481481481482,340.0,135.0,119.62441222426196,0,Normal,220
2016-02-23 16:00:00,70,30,21.39,45.823333333333295,19.7,44.03,21.1,41.06,22.0,39.59,18.6,49.94,5.32666666666667,87.8966666666667,19.2,35.03,20.39,41.2,18.51428571428569,41.0542857142857,6.0,757.2999999999998,73.0,6.0,40.0,1.4,38.24745633173734,38.24745633173734,16,0,18.468994708994707,12.468994708994709,220.0,140.0,115.41230437002876,0,Normal,70
2016-02-23 16:10:00,60,20,21.39,46.49,19.7,45.4,21.1666666666667,41.0,22.0,39.53,18.6,50.0514285714286,5.0,87.9,19.2,34.79,20.3566666666667,41.06,18.58,40.918,5.8333333333333295,757.366666666667,74.3333333333333,5.3333333333333295,40.0,1.48333333333333,44.39545202767477,44.39545202767477,16,0,18.44370370370371,12.610370370370385,70.0,140.0,115.41230437002876,0,Normal,60
2016-02-23 16:20:00,50,20,21.39,45.6233333333333,19.7,45.2666666666667,21.2,41.1266666666667,22.0,39.0266666666667,18.5875,50.2175,5.0,87.9,19.2,34.73,20.29,40.933333333333294,18.5,40.7642857142857,5.66666666666667,757.4333333333329,75.6666666666667,4.66666666666667,40.0,1.56666666666667,36.185619002208114,36.185619002208114,16,0,18.429722222222225,12.763055555555557,60.0,138.33333333333334,116.8617416722292,0,Normal,50
2016-02-23 16:30:00,50,20,21.39,44.9566666666667,19.6,44.595,21.2,41.2,21.9266666666667,38.8266666666667,18.56,50.312,4.96666666666667,87.9,19.1666666666667,34.59,20.32333333333329,40.79,18.5,40.656,5.5,757.5,77.0,4.0,40.0,1.65,42.66544684069231,42.66544684069231,16,0,18.40370370370371,12.903703703703709,50.0,131.66666666666666,121.22980931547664,0,Normal,50
2016-02-23 16:40:00,50,30,21.29,44.0633333333333,19.6,44.1,21.2,41.29,21.89,38.56,18.5714285714286,50.4,4.8333333333333295,87.8333333333333,19.1,34.59,20.32333333333329,40.73,18.5,40.4985714285714,5.3333333333333295,757.5666666666668,78.3333333333333,3.333333333333329,40.0,1.73333333333333,0.0978477299213409,0.0978477299213409,16,0,18.367566137566136,13.034232804232808,50.0,83.33333333333333,67.42897497861587,0,Normal,50
